1120,94983.03,25.92,47.38
1750,94326.18,25.96,49.68
1732,95100.59,23.77,60.53
977,95065.81,26.05,45.16
1556,94533.33,24.05,0.01
981,94929.03,25.74,46.78
1751,94624.38,26.39,49.47
1731,94937.11,26.43,45.69
1023,94500.46,23.39,53.43
1122,94678.8,24.75,54.41
1313,94417.81,24.12,56.11
1884,95209.13,27.62,42.32
1824,94444.02,25.41,57.58
1561,95035.1,25.54,44.57
1025,94941.63,24.85,49.76
1114,94778.83,25.86,45.98
1118,94440.31,24.74,48.99
1729,95327.61,24.67,53.72
1121,95064.53,27.44,46.48
1155,92617.58,23.84,44.21
1139,94740.02,24.62,59.93
925,94821.8,24.24,60.21
1793,94806.41,26.58,43.33
1138,94856.23,25.91,46.28
1123,94904.94,27.48,41.05
879,93931.65,23.52,55.34
1024,95024,28.88,39.61
1933,95305.16,23.92,53.3
1172,95163.35,24.23,51.48
976,95311.6,22.34,57.5
1140,95261.49,23.14,61.95
1154,94347.56,22.91,59.84
923,93615.27,23.31,53.22
1727,94682.75,28.17,42.96
1558,95148.55,26.31,45.02
1770,94953.84,24.23,56.64
1120,94981.87,25.76,47.08
1750,94315.66,26.08,49.03
1732,95104.5,23.89,59.05
1764,95057.54,27.1,43.99
977,95068.66,25.96,45.44
1556,94532.49,23.97,0.01
981,94932.55,25.71,46.76
1751,94623.02,26.53,49.57
1023,94504.91,23.1,54.79
1731,94936.05,26.62,45.06
1122,94671.02,24.91,53.93
1313,94420.93,24.18,56.18
1884,95208.7,27.65,42.37
1561,95038.5,25.52,44.54
1025,94953.31,24.89,49.57
1114,94791.47,25.68,47.29
1118,94438.5,24.61,49.45
1729,95327.94,24.49,54.08
1121,95057.14,27.51,46.54
1155,92614.44,24.23,43.07
1139,94742.69,24.73,59.9
1824,94444.97,25.22,57.91
925,94826.3,24.2,60.24
1793,94805.48,26.31,44.14
1123,94915.19,27.39,41.26
1138,94851.88,25.87,46.15
879,93932.38,23.32,53.75
1933,95305.2,23.85,53.7
1024,95026.89,28.89,39.31
1172,95156.48,24.19,51.48
976,95320.51,22.18,57.83
1140,95266.64,23.48,61.1
1154,94341.38,22.91,60.23
923,93604.89,23.33,49.6
1727,94675.72,28.24,40.18
1770,94959.58,24.26,57.06
1558,95145.66,26.2,45.6
1120,94984.44,25.75,47.27
1750,94330.47,26.18,49.19
1764,95055.67,27.09,43.89
1732,95092.41,23.95,59.1
977,95067.38,25.86,45.65
1556,94525.76,23.93,0.01
981,94928.59,25.68,46.97
1751,94620.84,26.28,49.73
1023,94507.05,23.09,54.33
1731,94937.78,26.31,45.89
1122,94676.69,24.77,54.12
1313,94417.09,24.09,56.23
1884,95211.51,27.26,43.54
1025,94951.48,24.69,50.18
1561,95035.42,25.49,44.78
1114,94796.7,25.69,47.78
1729,95338.51,24.37,55.13
1118,94437.56,24.61,48.39
1121,95058.79,27.5,46.8
1155,92611.61,24.29,42.96
1139,94737.92,24.56,60.48
925,94823.77,24.19,60.29
1793,94819.22,26.35,44.09
1123,94909.72,27.41,41.24
1824,94444.06,25.22,58.71
1138,94859.92,25.68,45.8
879,93921.64,23.25,54.71
1024,95032.48,28.8,42.1
1933,95306.5,23.72,54.67
1172,95154.81,24.08,51.78
976,95319.1,22.11,57.67
1140,95270.53,23.12,62.33
1154,94347.11,22.8,59.62
923,93608.37,23.33,51.41
1727,94680,28.28,41.51
1770,94952.28,23.88,58.78
1120,94980.34,25.89,46.88
1558,95155.12,26.14,45.87
1732,95098.25,24,59.01
1764,95055.95,27.07,44.13
977,95076.48,25.8,45.56
1750,94326.55,26.4,48.31
1556,94535.69,23.93,0.01
981,94937.06,25.59,47.22
1751,94626.13,26.06,50.43
1023,94489.64,23.52,52.69
1122,94666.6,25.74,51.97
1313,94430.98,24.1,56.42
1731,94939.03,26.34,45.71
1884,95209.7,27.2,43.51
1561,95043.7,25.48,44.7
1025,94958.09,24.59,50.25
1114,94799.39,25.62,47.9
1729,95331.16,24.44,55.34
1118,94444.33,24.64,49.08
1121,95063.2,27.42,46.51
1139,94745.73,24.69,59.79
1155,92622.55,24.29,43.77
925,94829.06,24.15,60.48
1793,94806.91,26.3,44.7
1123,94916.5,27.69,40.17
1138,94858.08,26.13,45.72
879,93929.56,23.16,55.36
1933,95314.2,23.54,55.17
1024,95034.95,28.61,43.53
1172,95154.22,24.24,51.5
1824,94444.58,24.98,58.87
976,95320.3,22.07,57.89
1140,95267.34,22.6,63.81
1154,94342.88,22.82,59
923,93612.2,23.3,52.55
1770,94959.82,24.03,57.76
1120,94985.54,25.7,47.36
1558,95149.67,26.25,45.6
1764,95057.25,27.04,44.04
1732,95109.16,23.85,58.21
977,95078.36,25.72,45.81
1750,94319.94,26.37,48.69
1556,94531.28,24.03,0.01
981,94932.91,25.57,46.96
1751,94629.84,26.01,50.08
1023,94503.81,23.38,53.47
1122,94682.62,25.39,52.25
1313,94422.24,24.06,56.29
1731,94948.92,26.4,45.6
1884,95217.56,27.4,43.16
1025,94951.67,24.49,50.55
1561,95051.72,25.35,45.45
1114,94801.47,25.42,48.67
1729,95331.41,24.3,56.1
1121,95066.8,27.35,47.02
1118,94453.58,24.26,49.89
1139,94748.58,24.56,60.62
1155,92614.44,24.39,43.29
925,94832.95,24.12,60.82
1793,94819.06,26.22,45.31
1123,94914.81,27.35,41.16
1138,94860.56,25.79,46.27
879,93924.62,23.08,53.89
1933,95314.77,23.54,55.39
1024,95036.79,28.58,43.75
1172,95158.23,24.22,51.36
976,95319.75,22.15,57.6
1140,95269.88,22.74,64.41
1154,94344.67,23,60.23
923,93610.69,23.31,52.73
1824,94449.06,25.08,58.94
1770,94961.43,23.88,58.61
1120,94988.78,25.57,48.07
1558,95159.63,26.23,45.38
1732,95106.2,23.95,57.71
1764,95061.52,27.03,43.79
977,95084.11,25.67,45.74
1750,94322.53,26.16,49.11
1556,94530.22,24.02,0.01
981,94938.11,25.52,47.4
1751,94626.22,26.13,50.38
1023,94506.58,23.26,53.66
1122,94675.53,25.43,52.23
1313,94422.95,23.89,56.66
1731,94947.3,26.35,45.75
1884,95211.05,27.32,42.95
1561,95047.45,25.42,45.29
1025,94955.3,24.48,50.79
1114,94790,25.15,49.31
1729,95335.28,24.32,56.09
1121,95062.16,27.35,47.29
1118,94446.09,24.4,49.04
1139,94751.67,24.48,61
925,94832.83,24.06,61.15
1155,92617.49,24.39,43.86
1793,94798.88,26.16,45.13
1123,94910.18,27.37,41.05
1138,94861.22,25.58,47.05
879,93923.5,22.92,56.53
1933,95312.87,23.25,56.37
1024,95034.09,28.56,44.06
1172,95164.29,24.23,51.75
976,95323.33,22.1,57.87
1140,95274.63,22.69,64.7
1154,94349.38,23.04,59.67
923,93615.31,23.22,52.58
1770,94964.71,24.1,58.45
1120,94984.25,25.59,48.41
1558,95160.87,26.2,45.61
1764,95065.17,27.04,43.95
1732,95101.05,23.91,57.88
977,95078.3,25.6,45.87
1750,94329.01,26.1,49.19
1824,94438.5,25.39,57.79
1556,94532.98,24.14,0.01
981,94935.23,25.48,47.69
1751,94625.39,26.19,50.42
1023,94494.77,23.47,53.61
1122,94674.92,25.93,50.99
1313,94424.29,23.71,57.16
1731,94951.48,26.24,46.01
1884,95210.6,27.39,42.95
1025,94955.83,24.68,50.43
1561,95041.98,25.39,45.61
1114,94800.36,25.34,48.91
1729,95342.13,24.42,55.64
1121,95057.21,27.21,47.42
1118,94446.95,24.36,49.5
1139,94747.16,24.53,60.6
925,94832.87,24.01,61.13
1155,92618.4,24.11,45.28
1793,94807.49,25.94,46.65
1123,94911.11,27.47,41.02
1138,94855.99,25.81,47.76
879,93918.89,22.89,56.03
1933,95316.36,23.39,55.26
1024,95035.17,28.46,44.66
1172,95165.35,24.27,51.5
976,95335.88,21.93,58.55
1140,95269.38,22.55,64.74
1154,94335.48,22.76,60.06
923,93625.12,23.17,52.36
1770,94968.7,24,58.5
1120,94985.81,25.61,47.46
1732,95107.94,23.91,58.43
1764,95066.62,27.04,44.15
1558,95153.81,26.33,44.67
977,95079.6,25.65,45.77
1750,94316.95,26.27,48.74
1556,94528.39,24.08,0.01
981,94933.33,25.4,49.12
1751,94623.21,25.99,51.01
1122,94673.25,26.34,50.47
1313,94432.17,23.71,57.37
1023,94504.18,23.34,54.33
1824,94439.31,25.16,58.01
1731,94936.72,26.09,46.42
1884,95211.2,27.41,42.87
1561,95046.05,25.39,45.61
1025,94953.41,24.49,50.95
1727,94675.92,28.2,41.96
1114,94796.05,25.07,49.42
1729,95341.29,24.12,57.01
1121,95066.36,27.16,47.44
1139,94745.7,24.35,61.34
925,94828.98,24,61.36
1118,94445.23,24.32,49.54
1155,92621.98,23.91,44.75
1793,94818,25.88,46.57
1138,94872.42,25.52,50.59
1123,94912.13,27.24,41.49
879,93926.73,22.72,56.09
1933,95313.97,23.31,56.51
1024,95036.17,28.38,44.76
1172,95166.93,24.16,51.95
976,95338.22,22.02,59.04
1140,95279.29,21.54,69.15
1154,94346.26,22.82,60.18
923,93622.63,23.1,52.54
1770,94963.63,24.06,58.28
1120,94986.73,25.46,47.52
1764,95057.09,27.01,43.92
1732,95114.11,23.92,57.9
977,95075.44,25.68,45.77
1558,95144.8,26.23,44.93
1556,94541.21,24.05,0.01
1750,94318.73,26.2,49.01
981,94943.95,25.46,49.43
1751,94628.7,26.01,51.12
1122,94670.94,26.36,50.01
1313,94422.48,23.82,57.22
1023,94508.19,23.18,55.09
1884,95214.13,27.33,43.16
1731,94952.09,26.15,46.49
1025,94958.85,24.46,51.16
1561,95044.77,25.33,45.58
1727,94677.62,28.32,40.29
1114,94793.97,24.74,50.9
1824,94443.23,24.88,58.6
1729,95350.15,24.06,57.48
1121,95063.5,27.2,47.1
1139,94745.55,24.25,61.27
925,94828.8,23.97,61.49
1155,92623.77,24,44.47
1118,94443.34,24.44,48.92
1793,94812.05,25.93,47.34
1138,94864.8,25.17,51.89
1123,94914.12,27.07,42.23
879,93923.11,22.55,57.12
1933,95313.42,23.2,57.32
1024,95031.48,28.3,44.91
1172,95163.59,24.22,51.84
976,95329.73,22.18,58.67
1140,95279.28,22.09,67.28
1154,94352.87,22.77,59.04
923,93616.7,23.11,54.82
1770,94962.44,24,58.74
1120,94980.52,25.47,47.66
1732,95106.84,23.89,57.67
977,95084.23,25.77,45.73
1558,95153.69,26.31,45.53
1556,94533.08,23.98,0.01
1750,94315.44,26.25,48.74
981,94929.38,25.42,49.98
1751,94622.66,26.08,50.74
1122,94677.5,26.55,49.22
1313,94418.55,23.66,57.22
1023,94500.72,23.22,55.31
1884,95212.88,27.16,43.39
1731,94945.66,26.22,46.09
1561,95044.81,25.16,46.64
1025,94961.08,24.29,52.17
1727,94674.27,28.33,41.84
1114,94791.63,24.86,49.95
1729,95350.15,24.06,57.26
1121,95065.81,27.14,47.58
1139,94744.96,24.36,61.38
925,94826.89,23.94,61.57
1155,92617.41,24.04,44.66
1118,94436.72,24.54,48.8
1824,94445.5,25.11,57.75
1793,94803.93,25.72,48.31
1138,94863.17,24.99,52.82
1123,94909.33,26.67,43.3
879,93924.75,22.62,57.06
1933,95316.27,23.15,57.12
1024,95027.8,28.29,44.94
976,95328.33,22.11,58.77
1172,95159.17,24.22,51.72
1140,95273.33,22.2,65.82
1154,94350.95,22.76,59.97
923,93615.38,23,55.21
1770,94962.2,24.11,58.58
1120,94985.16,25.41,47.84
1732,95101.61,23.97,57.49
977,95081.28,25.83,45.7
1558,95156.52,26.21,45.57
1556,94541.28,24.03,0.01
1750,94324.11,26.12,49.24
981,94933.97,25.39,51.52
1751,94626.55,26.05,50.98
1122,94681.94,26.66,48.97
1313,94427.42,23.68,57.35
1023,94499.18,23.16,56
1884,95209.22,27.13,43.68
1025,94955.81,24.2,51.93
1561,95040.7,25.13,46.73
1731,94943.44,26.34,45.69
1727,94677.77,28.4,40.92
1114,94805.69,24.85,50.48
1729,95343.42,23.88,57.58
1121,95056.81,27.04,47.33
1139,94747.39,24.23,61.89
925,94828.09,23.88,61.83
1155,92607.61,24.06,43.89
1118,94443.27,24.69,49.24
1793,94812.13,25.78,48.51
1138,94860.77,25.47,51.03
879,93917.84,22.58,56.8
1123,94908.64,26.43,44.04
1824,94442.29,25.53,56.53
1933,95316.05,23.18,56.76
976,95327.66,22.15,59.02
1024,95032.13,28.22,45.18
1172,95165.35,24.27,51.46
1140,95281.43,22.49,65.48
1154,94329.52,22.69,59.55
923,93617.29,22.94,54.88
1770,94957.08,24.09,58.42
1120,94985.09,25.29,48.74
1732,95104.57,23.94,58.09
977,95074.7,25.87,45.52
1558,95156.72,26.28,45.88
1556,94519.2,24.04,0.01
981,94940.25,25.29,52.01
1750,94318.98,25.88,49.79
1751,94626.28,25.96,50.79
1122,94678.44,27.07,47.49
1313,94430.64,23.78,56.96
1023,94506.81,23.13,56.06
1884,95213.66,27.23,42.99
1561,95038.95,25.05,47.18
1025,94954.51,24.13,52.32
1731,94943.52,26.31,45.7
1727,94674.56,28.51,39.02
1114,94803.04,24.8,50.61
1729,95349.42,23.79,58.14
1121,95061.02,27.18,47.29
1139,94732.97,24.29,61.46
925,94831.03,23.87,61.75
1155,92607.28,23.98,46.12
1118,94435.63,24.73,48.18
1793,94817.44,25.68,48.43
1138,94873.28,25.25,51.54
879,93923.36,22.52,56.98
1123,94905.77,26.68,43.42
1933,95312.06,23.47,55.28
976,95327.89,21.89,59.45
1024,95038.59,28.21,45.22
1172,95165.47,24.16,51.74
1140,95272.09,22.26,66.63
1154,94347.63,22.74,59.83
923,93617.09,22.91,53.11
1824,94439.31,25.01,57.87
1770,94968.07,23.83,60.06
1120,94988.58,25.44,48.08
1732,95099.06,24.01,57.99
977,95075.92,25.86,45.56
1558,95153.05,26.39,46.17
1556,94531.27,24.11,0.01
981,94937.45,25.22,52.12
1751,94622.75,26,50.67
1750,94320.36,26.16,49.27
1122,94667.09,26.43,48.44
1313,94426.39,23.74,56.81
1023,94495.64,23.23,56.09
1884,95212.2,27.11,43.19
1025,94963.73,23.94,52.97
1561,95057.98,25.05,47.32
1731,94950.65,26.06,46.6
1727,94672.39,28.5,38.1
1114,94782.83,24.48,51.68
1729,95342.64,23.89,57.77
1121,95065.08,27.21,47.76
1139,94742.05,24.34,61.58
925,94825.8,23.85,61.77
1155,92619.89,23.82,45.44
1118,94454.28,24.85,48.98
1793,94804.75,25.69,48.91
1138,94867.28,25.32,51.79
879,93920.39,22.43,58.78
1123,94912.02,26.63,44.05
1933,95303.26,23.32,55.98
1024,95030.74,28.13,45.4
1172,95163.23,24.27,51.43
1140,95269.09,21.82,67.96
1154,94325.45,22.42,59.85
976,95325.33,21.71,60.07
923,93613.28,22.89,53.18
1770,94963.95,23.99,59.7
1120,94986.63,25.47,47.91
1732,95096.91,24.05,57.76
977,95078.05,25.89,45.56
1824,94448.8,24.99,58.09
1558,95152.97,26.43,46
1556,94523.83,24.12,0.01
981,94942.3,25.25,52.32
1751,94625.72,25.91,51.23
1750,94318.45,26.07,49.3
1122,94672.59,25.91,50.21
1313,94422.3,23.69,57.08
1023,94516.58,23.19,56.54
1884,95214.46,27.08,43.17
1561,95027.83,24.95,47.56
1025,94958.64,23.84,53.67
1727,94676.38,28.45,38.86
1114,94820.57,24.48,52
1731,94943.92,26.02,46.64
1729,95331.19,23.59,59.17
1121,95061.27,27.12,47.82
1139,94743.2,24.31,61.42
925,94822.53,23.82,61.83
1155,92605.67,24.01,42.97
1118,94442.34,24.69,49.59
1793,94823.3,25.67,49.02
1138,94867.14,25.26,51.97
879,93927.94,22.26,57.43
1123,94913.3,26.44,44.24
1933,95323.38,23.27,55.9
1024,95027.77,28,45.64
1172,95162.09,24.15,51.75
1140,95270.27,21.73,68.5
1154,94350.22,22.56,59.87
976,95322.63,21.57,61.52
923,93621.92,22.87,53.03
1770,94963.61,24,59.81
1120,94984.41,25.46,47.72
1732,95108.34,24.05,57.5
977,95075.75,25.92,45.3
1558,95145.66,26.42,45.8
1556,94527.44,23.98,0.01
981,94936.39,25.17,52.49
1751,94628.34,25.48,52.21
1824,94434.52,25.6,56.71
1750,94321.07,26.23,49.32
1122,94678.85,26.28,49.81
1313,94432.55,23.68,56.62
1023,94503.64,23.25,56.59
1884,95210.69,27.06,43.13
1025,94963.64,23.88,53.65
1561,95057.72,25.15,46.88
1727,94676.17,28.41,38.54
1114,94784.26,24.4,52.04
1731,94944.12,25.78,47.39
1729,95333.62,23.78,58.33
1121,95060.38,27.14,47.96
1139,94755.25,24.34,61.73
925,94830.3,23.8,61.88
1155,92605.08,24.12,43.61
1118,94437.13,24.73,49.7
1793,94816.72,25.56,49.25
1138,94865.92,25.16,52.38
1123,94916.15,26.69,43.91
879,93926.23,22.24,58.32
1933,95311.65,23.2,56.34
1024,95033.64,28,45.69
1172,95163.19,24.14,52.14
1140,95277.7,22.08,67.31
976,95331.88,21.41,62.54
1154,94351.78,22.6,59.66
923,93615.59,22.85,54.37
1770,94965.06,23.8,60.7
1120,94984.18,25.41,47.97
1732,95097.64,24.03,57.23
977,95080.11,25.97,45.24
1558,95156.85,26.31,45.44
1556,94548.98,24.09,0.01
981,94936.38,25.11,52.67
1751,94630.11,25.59,52.1
1750,94321.88,25.96,49.71
1122,94673.86,25.62,51.19
1313,94433.16,23.5,56.87
1884,95217.07,27.02,43.32
1023,94499.81,23.05,57.73
1561,95041.72,25.07,46.89
1025,94963.95,23.59,55.38
1824,94448.4,25.23,57.27
1727,94673.68,28.37,38.54
1114,94814.71,24.64,51.79
